calculate_time,result
0.022374868392944336,Optimal
0.025366783142089844,Optimal
0.055892229080200195,Optimal
0.06752991676330566,Optimal
0.08229780197143555,Optimal
0.24639654159545898,Optimal
1.162773847579956,Optimal
0.24907732009887695,Optimal
0.18063807487487793,Optimal
0.6889677047729492,Optimal
